case_id,collision_severity,latitude,longitude,population,lighting,collision_time,intersection,location_type,road_surface,road_condition_1,weather_1,at_fault,financial_responsibility,party_age,party_sex,party_drug_physical,cellphone_in_use,vehicle_make,vehicle_year,party_sex_value,collision_severity_value,population_value,lighting_value,road_surface_value,weather_1_value,vehicle_make_norm,location_type_value,road_condition_1_value,financial_responsibility_value,party_drug_physical_value,alcohol_involved_value,ClusterNumber
4856820,other injury,33.87255,-118.2807,50000 to 100000,dark with street lights,01:35:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,25,male,sleepy/fatigued,0,gmc,2003,1,3,6,4,1,1,gmc,1,1,2,3,1,2
4857350,property damage only,33.87332,-118.28503,>250000,daylight,17:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,female,not applicable,0,toyota,2010,2,1,8,5,1,1,toyota,1,1,1,1,0,2
4858404,property damage only,33.06829,-117.0672,100000 to 250000,dark with no street lights,05:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,28,male,not applicable,0,mitsubishi,1999,1,1,7,1,1,1,mitsubishi,1,1,1,1,0,2
4858505,property damage only,34.27551,-118.53858,>250000,dark with street lights,23:30:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,20,female,not applicable,0,ford,2003,2,1,8,4,1,1,ford,2,1,2,1,1,2
4858897,property damage only,33.87399,-117.54488,100000 to 250000,daylight,15:35:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,16,male,not applicable,0,volkswagen,2002,1,1,7,5,1,2,volkswagen,1,1,1,1,0,2
4858929,severe injury,33.90625,-117.27776,unincorporated,daylight,07:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,54,female,not applicable,0,harley-davidson,2005,2,4,1,5,1,1,harley-davidson,1,1,1,1,0,2
4859409,other injury,34.27279,-118.35784,>250000,dark with street lights,19:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,60,male,not applicable,0,mercury,1994,1,3,8,4,1,1,mercury,1,1,1,1,0,2
4859421,property damage only,34.1598,-118.22512,100000 to 250000,dark with street lights,22:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,female,not applicable,0,honda,2009,2,1,7,4,1,1,honda,1,1,1,1,0,2
4860139,severe injury,34.0671,-118.0196,100000 to 250000,daylight,12:36:00,0,highway,dry,construction,clear,1,proof of insurance obtained,60,male,not applicable,0,yamaha,2002,1,4,7,5,1,1,yamaha,1,2,1,1,1,2
4860497,property damage only,34.02242,-118.17385,unincorporated,dark with street lights,05:05:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,30,male,not applicable,0,chevrolet,2009,1,1,1,4,1,1,chevrolet,2,1,1,1,0,2
4860921,pain,32.75346,-117.0079,50000 to 100000,daylight,12:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,33,male,not applicable,0,jeep,2007,1,2,6,5,1,1,jeep,1,1,1,1,0,2
4861292,property damage only,33.88138,-117.57879,100000 to 250000,daylight,18:31:00,0,highway,dry,normal,clear,1,proof of insurance obtained,61,male,not applicable,1,honda,2000,1,1,7,5,1,1,honda,1,1,1,1,0,2
4861327,pain,32.65684,-117.15408,>250000,daylight,17:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,female,not applicable,0,saturn,1997,2,2,8,5,1,1,saturn,1,1,1,1,0,2
4861955,property damage only,34.38493,-117.41409,50000 to 100000,daylight,10:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,52,male,not applicable,0,ford,1999,1,1,6,5,1,1,ford,1,1,1,1,0,2
4862099,other injury,34.01038,-117.97502,unincorporated,daylight,10:40:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,22,female,not applicable,0,isuzu,1991,2,3,1,5,1,1,isuzu,1,1,2,1,0,2
4862147,property damage only,33.99642,-117.86816,<2500,daylight,06:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,male,not applicable,0,ford,1995,1,1,2,5,1,1,ford,1,1,1,1,0,2
4862182,pain,32.60597,-116.63277,unincorporated,dusk or dawn,19:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,male,not applicable,0,kawasaki,1995,1,2,1,3,1,1,kawasaki,1,1,1,1,0,2
4862568,severe injury,34.79587,-118.86051,unincorporated,dark with no street lights,01:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,male,sleepy/fatigued,0,toyota,2001,1,4,1,1,1,1,toyota,1,1,1,3,0,2
4862610,pain,34.07358,-118.2709,>250000,daylight,18:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,female,not applicable,0,chevrolet,2010,2,2,8,5,1,1,chevrolet,1,1,1,1,0,2
4862913,other injury,34.29955,-118.47617,>250000,daylight,17:09:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,32,female,G,0,saturn,2003,2,3,8,5,1,1,saturn,1,1,2,1,0,2
4862958,severe injury,34.42763,-118.41654,unincorporated,daylight,13:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,43,male,not applicable,0,freightliner,1999,1,4,1,5,1,1,freightliner,1,1,1,1,0,2
4863990,pain,34.1765,-118.86176,100000 to 250000,daylight,13:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,male,not applicable,0,pontiac,2004,1,2,7,5,1,1,pontiac,1,1,1,1,0,2
4864283,property damage only,34.05827,-118.25402,>250000,daylight,14:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,38,male,not applicable,0,suzuki,2007,1,1,8,5,1,1,suzuki,1,1,1,1,0,2
4865047,pain,32.71767,-117.11772,>250000,daylight,16:08:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,53,female,not applicable,0,ford,1994,2,2,8,5,1,1,ford,2,1,1,1,0,2
4865083,other injury,32.97056,-117.09213,>250000,dusk or dawn,05:20:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,17,female,not applicable,0,volvo,2004,2,3,8,3,1,2,volvo,1,1,1,1,0,2
4865155,pain,34.06887,-117.97248,50000 to 100000,daylight,18:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,female,not applicable,0,chevrolet,2006,2,2,6,5,1,1,chevrolet,1,1,1,1,0,2
4865178,severe injury,33.77451,-118.09491,25000 to 50000,daylight,07:35:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,47,male,not applicable,0,toyota,1999,1,4,5,5,1,2,toyota,1,1,1,1,0,2
4865182,property damage only,33.85617,-118.02221,50000 to 100000,daylight,11:15:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,53,male,not applicable,0,ford,1985,1,1,6,5,1,2,ford,1,1,1,1,1,2
4865339,other injury,34.0686,-117.84027,unincorporated,daylight,10:40:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,19,female,not applicable,0,lincoln,2000,2,3,1,5,1,1,lincoln,1,1,2,1,0,2
4865551,pain,34.17093,-118.51382,>250000,daylight,07:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,37,male,not applicable,0,dodge,2004,1,2,8,5,1,1,dodge,1,1,1,1,0,2
4865811,other injury,34.13668,-118.01019,25000 to 50000,daylight,13:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,61,male,not applicable,0,harley-davidson,2006,1,3,5,5,1,1,harley-davidson,1,1,1,1,0,2
4866214,other injury,33.9073,-118.1821,50000 to 100000,daylight,17:10:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,30,male,not applicable,0,ford,1985,1,3,6,5,1,1,ford,1,1,2,1,0,2
4866433,severe injury,32.69969,-117.14067,>250000,daylight,16:10:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,25,male,not applicable,0,suzuki,2007,1,4,8,5,1,1,suzuki,2,1,1,1,0,2
4866679,pain,33.85645,-117.98731,>250000,dark with street lights,20:14:00,0,highway,dry,normal,clear,1,proof of insurance obtained,46,male,not applicable,0,chevrolet,2003,1,2,8,4,1,1,chevrolet,1,1,1,1,0,2
4866695,pain,33.79952,-118.08483,10000 to 25000,daylight,17:01:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,female,not applicable,0,honda,1998,2,2,4,5,1,1,honda,1,1,1,1,0,2
4866778,severe injury,33.59095,-117.75071,25000 to 50000,dark with street lights,02:35:00,0,highway,dry,normal,fog,1,no proof of insurance obtained,21,male,not applicable,0,hyundai,2003,1,4,5,4,1,5,hyundai,1,1,2,1,1,2
4867232,pain,34.0647,-117.99988,50000 to 100000,dark with no street lights,03:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,male,not applicable,0,chevrolet,2004,1,2,6,1,1,1,chevrolet,1,1,1,1,1,2
4867239,other injury,34.06819,-117.85848,100000 to 250000,dark with street lights,01:21:00,0,highway,dry,normal,clear,1,proof of insurance obtained,33,female,not applicable,0,toyota,1999,2,3,7,4,1,1,toyota,1,1,1,1,1,2
4867634,severe injury,33.74161,-117.83481,>250000,daylight,17:35:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,30,male,not applicable,0,kawasaki,2007,1,4,8,5,1,1,kawasaki,2,1,1,1,1,2
4867636,severe injury,33.75416,-117.8317,50000 to 100000,daylight,13:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,59,male,not applicable,0,ford,1987,1,4,6,5,1,1,ford,1,1,1,1,0,2
4867677,other injury,33.68705,-117.87863,100000 to 250000,daylight,09:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,22,female,not applicable,0,honda,2002,2,3,7,5,1,1,honda,1,1,1,1,0,2
4867772,severe injury,34.02822,-118.23158,>250000,daylight,19:20:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,31,female,not applicable,0,toyota,1993,2,4,8,5,1,1,toyota,2,1,2,1,1,2
4869022,severe injury,33.76663,-117.94088,100000 to 250000,daylight,17:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,51,male,not applicable,0,harley-davidson,2006,1,4,7,5,1,1,harley-davidson,1,1,1,1,0,2
4869448,other injury,33.99803,-117.86146,50000 to 100000,daylight,17:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,43,male,not applicable,0,mercedes-benz,2008,1,3,6,5,1,1,mercedes-benz,1,1,1,1,0,2
4869471,other injury,34.02637,-118.03903,unincorporated,daylight,13:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,36,female,not applicable,0,isuzu,1994,2,3,1,5,1,1,isuzu,1,1,1,1,0,2
4869573,property damage only,34.30384,-118.48081,>250000,dusk or dawn,05:54:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,25,male,not applicable,0,toyota,2010,1,1,8,3,1,1,toyota,2,1,1,1,0,2
4869633,other injury,34.44025,-118.60054,unincorporated,dark with no street lights,03:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,55,male,not applicable,0,chevrolet,1995,1,3,1,1,1,1,chevrolet,1,1,1,1,0,2
4870636,other injury,33.66323,-117.89727,100000 to 250000,dark with street lights,20:58:00,1,ramp,dry,normal,clear,1,proof of insurance obtained,70,female,not applicable,0,volkswagen,2009,2,3,7,4,1,1,volkswagen,2,1,1,1,0,2
4870736,other injury,34.04051,-118.57515,unincorporated,daylight,18:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,50,male,not applicable,0,acura,1994,1,3,1,5,1,1,acura,1,1,1,1,0,2
4870859,pain,34.15818,-118.64146,>250000,daylight,15:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,male,not applicable,0,nissan,1993,1,2,8,5,1,1,nissan,1,1,1,1,0,2
4871163,pain,33.66917,-117.82393,100000 to 250000,daylight,18:47:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,30,female,not applicable,0,honda,2001,2,2,7,5,1,1,honda,1,1,2,1,0,2
4871294,severe injury,33.0423,-117.07831,>250000,daylight,07:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,male,sleepy/fatigued,0,dodge,1998,1,4,8,5,1,1,dodge,1,1,1,3,1,2
4871338,severe injury,32.64602,-116.78425,unincorporated,daylight,10:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,male,not applicable,0,honda,2006,1,4,1,5,1,1,honda,1,1,1,1,0,2
4872058,pain,34.24665,-118.4733,>250000,daylight,08:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,26,female,not applicable,0,jeep,2004,2,2,8,5,1,1,jeep,1,1,1,1,0,2
4872394,pain,34.30339,-119.34786,unincorporated,daylight,14:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,37,male,not applicable,0,mazda,1997,1,2,1,5,1,1,mazda,1,1,1,1,0,2
4873146,property damage only,33.83244,-118.20866,>250000,daylight,06:15:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,59,female,not applicable,0,mitsubishi,2003,2,1,8,5,1,2,mitsubishi,1,1,1,1,0,2
4874215,property damage only,33.9281,-118.27948,>250000,daylight,12:00:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,24,female,not applicable,0,honda,2008,2,1,8,5,1,1,honda,2,1,1,1,0,2
4874239,other injury,33.92818,-118.25744,>250000,daylight,11:55:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,33,female,not applicable,0,dodge,2004,2,3,8,5,1,1,dodge,2,1,1,1,0,2
4874940,other injury,34.29247,-118.82971,25000 to 50000,daylight,08:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,22,male,not applicable,0,ford,1998,1,3,5,5,1,1,ford,1,1,1,1,0,2
4875137,other injury,34.21233,-117.41214,unincorporated,daylight,16:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,male,not applicable,0,ford,2009,1,3,1,5,1,1,ford,1,1,1,1,0,2
4876025,pain,33.61482,-117.4264,unincorporated,daylight,06:45:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,57,male,not applicable,0,mazda,2002,1,2,1,5,2,2,mazda,1,1,1,1,0,2
4876186,other injury,34.15204,-118.22518,100000 to 250000,daylight,14:00:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,85,male,not applicable,0,toyota,2004,1,3,7,5,1,1,toyota,2,1,1,1,0,2
4876254,property damage only,33.84437,-118.28615,unincorporated,daylight,12:35:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,26,male,not applicable,0,dodge,2005,1,1,1,5,1,1,dodge,2,1,1,1,0,2
4876448,other injury,33.82157,-118.19485,>250000,daylight,16:15:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,30,male,not applicable,0,nissan,2004,1,3,8,5,2,2,nissan,1,1,1,1,0,2
4876492,other injury,33.8253,-118.20215,>250000,dusk or dawn,20:00:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,19,male,not applicable,0,dodge,1997,1,3,8,3,1,1,dodge,2,1,2,1,1,2
4877103,severe injury,33.87339,-118.19798,>250000,dark with street lights,05:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,37,male,not applicable,0,toyota,2000,1,4,8,4,1,1,toyota,1,1,1,1,0,2
4877142,property damage only,33.86041,-118.30199,>250000,daylight,16:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,male,not applicable,0,nissan,1995,1,1,8,5,1,1,nissan,1,1,1,1,0,2
4877307,property damage only,33.85996,-117.9862,50000 to 100000,dark with street lights,19:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,72,male,not applicable,0,chevrolet,2010,1,1,6,4,1,1,chevrolet,1,1,1,1,0,2
4877402,property damage only,33.56091,-117.67265,50000 to 100000,dark with street lights,19:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,25,male,not applicable,0,mazda,2007,1,1,6,4,1,1,mazda,1,1,1,1,0,2
4877938,other injury,33.87396,-118.19685,>250000,daylight,09:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,40,male,not applicable,0,cadillac,2001,1,3,8,5,1,1,cadillac,1,1,1,1,0,2
4878271,property damage only,34.0672,-117.55482,100000 to 250000,daylight,15:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,43,male,not applicable,0,ford,1971,1,1,7,5,1,1,ford,1,1,1,1,0,2
4878806,pain,33.05081,-117.28819,50000 to 100000,daylight,09:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,59,male,not applicable,0,volvo,1989,1,2,6,5,1,1,volvo,1,1,1,1,0,2
4879324,other injury,32.76951,-117.00211,unincorporated,daylight,17:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,male,not applicable,0,suzuki,2005,1,3,1,5,1,1,suzuki,1,1,1,1,0,2
4880020,pain,34.29834,-118.47517,unincorporated,dark with street lights,00:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,male,not applicable,0,saturn,1998,1,2,1,4,1,1,saturn,1,1,1,1,0,2
4880433,other injury,34.47847,-118.29966,unincorporated,daylight,10:11:00,0,highway,dry,holes,clear,1,no proof of insurance obtained,19,male,not applicable,0,toyota,1994,1,3,1,5,1,1,toyota,1,5,2,1,0,2
4880804,other injury,33.87641,-118.10102,50000 to 100000,daylight,13:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,male,not applicable,0,chrysler,2007,1,3,6,5,1,1,chrysler,1,1,1,1,0,2
4880883,other injury,32.75818,-117.20424,>250000,dark with street lights,22:35:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,54,female,not applicable,0,toyota,1990,2,3,8,4,1,1,toyota,2,1,1,1,0,2
4880899,property damage only,32.82092,-117.14708,>250000,dark with street lights,03:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,28,male,sleepy/fatigued,0,toyota,2000,1,1,8,4,1,1,toyota,1,1,1,3,0,2
4880930,property damage only,33.88022,-118.10392,50000 to 100000,daylight,12:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,female,not applicable,0,mitsubishi,2002,2,1,6,5,1,1,mitsubishi,1,1,1,1,0,2
4881367,severe injury,33.82267,-118.2071,>250000,dark with no street lights,03:52:00,0,highway,wet,normal,clear,1,proof of insurance obtained,25,male,not applicable,0,dodge,2008,1,4,8,1,2,1,dodge,1,1,1,1,0,2
4881689,property damage only,33.78926,-118.28127,>250000,daylight,17:00:00,0,ramp,dry,normal,cloudy,1,proof of insurance obtained,52,male,not applicable,0,ford,2002,1,1,8,5,1,2,ford,2,1,1,1,1,2
4882465,property damage only,34.02618,-117.77778,100000 to 250000,daylight,06:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,46,male,not applicable,0,nissan,2006,1,1,7,5,1,1,nissan,1,1,1,1,0,2
4882952,other injury,34.16504,-118.48404,>250000,daylight,08:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,50,male,not applicable,0,dodge,2004,1,3,8,5,1,1,dodge,1,1,1,1,0,2
4883067,property damage only,34.1406,-118.7909,>250000,daylight,18:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,65,female,not applicable,0,toyota,2008,2,1,8,5,1,1,toyota,1,1,1,1,0,2
4883080,severe injury,33.87667,-118.09433,50000 to 100000,daylight,10:34:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,30,male,not applicable,0,honda,1980,1,4,6,5,1,1,honda,1,1,2,1,0,2
4884091,fatal,33.85443,-117.79846,>250000,dusk or dawn,05:13:00,0,highway,dry,normal,clear,1,proof of insurance obtained,36,female,not applicable,0,chevrolet,2008,2,5,8,3,1,1,chevrolet,1,1,1,1,0,2
4884163,fatal,32.80538,-116.96172,50000 to 100000,dark with street lights,02:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,28,male,not applicable,0,jeep,2005,1,5,6,4,1,1,jeep,1,1,1,1,1,2
4884170,fatal,34.31917,-118.49378,>250000,daylight,08:57:00,0,highway,dry,normal,clear,1,proof of insurance obtained,87,female,not applicable,0,lincoln,2000,2,5,8,5,1,1,lincoln,1,1,1,1,0,2
4884186,fatal,34.5576,-119.91292,unincorporated,dark with no street lights,22:28:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,62,male,G,0,toyota,1994,1,5,1,1,1,2,toyota,1,1,1,1,0,2
4884196,fatal,34.15672,-118.42042,>250000,dark with no street lights,02:10:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,25,male,under drug influence,0,bmw,2000,1,5,8,1,1,1,bmw,1,1,2,2,1,2
4884222,fatal,34.06428,-117.82807,unincorporated,dark with no street lights,05:10:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,49,male,G,0,harley-davidson,2004,1,5,1,1,1,2,harley-davidson,1,1,1,1,0,2
4884234,fatal,34.06421,-117.27922,unincorporated,daylight,16:20:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,23,male,G,0,honda,2004,1,5,1,5,1,1,honda,1,1,2,1,0,2
4884619,pain,32.77932,-116.98957,50000 to 100000,daylight,08:16:00,0,highway,dry,normal,clear,1,proof of insurance obtained,57,male,not applicable,0,gmc,1987,1,2,6,5,1,1,gmc,1,1,1,1,0,2
4884923,severe injury,33.81555,-118.18676,>250000,daylight,09:10:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,21,male,not applicable,0,suzuki,2008,1,4,8,5,1,1,suzuki,2,1,1,1,0,2
4885697,severe injury,32.72296,-117.1625,>250000,daylight,13:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,82,male,not applicable,0,toyota,1996,1,4,8,5,1,1,toyota,1,1,1,1,0,2
4885706,severe injury,32.76035,-117.19803,>250000,daylight,07:28:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,26,male,not applicable,0,chevrolet,2000,1,4,8,5,1,1,chevrolet,1,1,2,1,0,2
4885882,severe injury,34.34123,-118.90481,unincorporated,daylight,06:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,56,male,not applicable,0,international harvester,2005,1,4,1,5,1,1,international harvester,1,1,1,1,0,2
4886011,severe injury,34.27418,-118.04021,100000 to 250000,daylight,12:00:00,0,intersection,dry,normal,clear,1,no proof of insurance obtained,35,male,not applicable,0,honda,2009,1,4,7,5,1,1,honda,3,1,2,1,0,2
4886145,other injury,34.28185,-118.71075,100000 to 250000,daylight,07:55:00,0,highway,dry,construction,clear,1,proof of insurance obtained,40,male,not applicable,0,harley-davidson,2001,1,3,7,5,1,1,harley-davidson,1,2,1,1,0,2
4886149,pain,34.25816,-118.99602,unincorporated,daylight,15:00:00,0,highway,dry,normal,cloudy,1,no proof of insurance obtained,35,male,not applicable,0,ford,2003,1,2,1,5,1,2,ford,1,1,2,1,0,2
4886359,severe injury,34.29234,-118.84377,25000 to 50000,daylight,18:25:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,26,male,not applicable,0,suzuki,2003,1,4,5,5,1,1,suzuki,2,1,1,1,0,2
4886365,pain,34.18422,-118.86074,100000 to 250000,daylight,17:57:00,0,highway,dry,normal,clear,1,proof of insurance obtained,50,male,not applicable,0,bmw,2007,1,2,7,5,1,1,bmw,1,1,1,1,0,2
4886368,severe injury,33.62851,-117.72027,50000 to 100000,dark with street lights,03:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,41,male,not applicable,0,toyota,1993,1,4,6,4,1,1,toyota,1,1,1,1,0,2
4886689,other injury,33.57846,-117.19492,>250000,daylight,15:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,45,male,not applicable,0,gmc,2008,1,3,8,5,1,1,gmc,1,1,1,1,0,2
4886978,severe injury,32.71299,-117.1395,>250000,dark with no street lights,19:57:00,0,highway,dry,normal,cloudy,1,no proof of insurance obtained,21,female,not applicable,0,toyota,1994,2,4,8,1,1,2,toyota,1,1,2,1,0,2
4887043,severe injury,33.87654,-118.16692,>250000,dusk or dawn,18:35:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,42,female,not applicable,0,ford,1989,2,4,8,3,1,1,ford,1,1,2,1,1,2
4887058,other injury,34.00362,-117.95387,unincorporated,daylight,07:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,25,male,not applicable,0,toyota,2006,1,3,1,5,1,1,toyota,1,1,1,1,0,2
4887185,property damage only,33.86892,-117.73078,>250000,daylight,17:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,51,male,not applicable,0,toyota,2006,1,1,8,5,1,1,toyota,1,1,1,1,0,2
4887874,property damage only,33.76708,-117.86659,>250000,daylight,17:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,40,female,not applicable,0,lexus,2007,2,1,8,5,1,1,lexus,1,1,1,1,0,2
4888036,pain,33.33925,-117.50668,unincorporated,daylight,09:30:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,32,female,not applicable,0,chevrolet,2001,2,2,1,5,1,2,chevrolet,1,1,1,1,0,2
4888424,property damage only,34.14095,-118.0479,50000 to 100000,daylight,08:25:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,51,male,not applicable,0,chevrolet,2002,1,1,6,5,2,2,chevrolet,1,1,1,1,0,2
4888463,property damage only,34.16675,-118.29953,100000 to 250000,daylight,16:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,49,female,not applicable,0,toyota,1999,2,1,7,5,1,1,toyota,1,1,1,1,0,2
4889543,severe injury,33.2284,-117.3988,unincorporated,daylight,11:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,37,male,not applicable,0,mercedes-benz,2009,1,4,1,5,1,1,mercedes-benz,1,1,1,1,0,2
4889784,property damage only,33.65059,-117.76193,100000 to 250000,daylight,17:35:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,27,male,not applicable,0,toyota,2003,1,1,7,5,1,1,toyota,2,1,1,1,0,2
4889789,pain,33.7547,-117.83172,50000 to 100000,daylight,08:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,42,female,not applicable,0,toyota,2009,2,2,6,5,1,1,toyota,1,1,1,1,0,2
4889794,other injury,33.86875,-117.67671,>250000,dark with no street lights,22:37:00,0,highway,dry,normal,clear,1,proof of insurance obtained,43,female,not applicable,0,yamaha,2009,2,3,8,1,1,1,yamaha,1,1,1,1,0,2
4889808,property damage only,33.85414,-117.80634,>250000,dark with no street lights,20:08:00,0,highway,dry,normal,clear,1,proof of insurance obtained,57,female,not applicable,0,toyota,1999,2,1,8,1,1,1,toyota,1,1,1,1,0,2
4890310,severe injury,33.35375,-117.11276,unincorporated,daylight,07:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,27,male,not applicable,1,nissan,2009,1,4,1,5,1,1,nissan,1,1,1,1,0,2
4890328,severe injury,33.5074,-117.66047,25000 to 50000,daylight,10:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,43,female,not applicable,0,toyota,1996,2,4,5,5,1,1,toyota,1,1,1,1,0,2
4890391,pain,33.6149,-117.7082,25000 to 50000,dusk or dawn,19:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,40,female,not applicable,0,ford,2003,2,2,5,3,1,1,ford,1,1,1,1,1,2
4890399,other injury,33.4706,-117.67436,25000 to 50000,daylight,07:58:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,male,under drug influence,0,audi,2004,1,3,5,5,1,1,audi,1,1,1,2,0,2
4891731,severe injury,33.55902,-117.67368,50000 to 100000,dark with street lights,01:45:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,32,male,under drug influence,0,chevrolet,2007,1,4,6,4,1,1,chevrolet,2,1,2,2,1,2
4891860,pain,33.92527,-118.10368,100000 to 250000,daylight,09:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,37,female,not applicable,0,acura,2009,2,2,7,5,1,1,acura,1,1,1,1,0,2
4892631,property damage only,34.18625,-118.47427,>250000,dark with no street lights,04:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,28,male,not applicable,0,honda,2003,1,1,8,1,1,1,honda,1,1,1,1,0,2
4892821,other injury,34.10724,-118.18646,>250000,daylight,13:10:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,64,female,not applicable,0,hyundai,1997,2,3,8,5,1,1,hyundai,1,1,2,1,0,2
